distance,loss
990.900,33.665
991.000,33.658
991.100,33.653
991.200,33.650
991.300,33.649
991.400,33.650
991.500,33.653
991.600,33.658
991.700,33.665
991.800,33.674
991.900,33.683
992.000,33.691
992.100,33.697
992.200,33.699
992.300,33.696
992.400,33.685
992.500,33.666
992.600,33.638
992.700,33.602
992.800,33.563
992.900,33.524
993.000,33.489
993.100,33.459
993.200,33.440
993.300,33.434
993.400,33.445
993.500,33.471
993.600,33.512
993.700,33.565
993.800,33.631
993.900,33.706
994.000,33.790
994.100,33.881
994.200,33.979
994.300,34.079
994.400,34.179
994.500,34.277
994.600,34.368
994.700,34.451
994.800,34.521
994.900,34.577
995.000,34.615
995.100,34.636
995.200,34.645
995.300,34.642
995.400,34.633
995.500,34.619
995.600,34.603
995.700,34.588
995.800,34.577
995.900,34.571
996.000,34.568
996.100,34.568
996.200,34.570
996.300,34.574
996.400,34.579
996.500,34.584
996.600,34.588
996.700,34.592
996.800,34.594
996.900,34.596
997.000,34.596
997.100,34.595
997.200,34.592
997.300,34.587
997.400,34.580
997.500,34.573
997.600,34.565
997.700,34.559
997.800,34.556
997.900,34.558
998.000,34.565
998.100,34.578
998.200,34.600
998.300,34.629
998.400,34.662
998.500,34.698
998.600,34.733
998.700,34.765
998.800,34.791
998.900,34.810
999.000,34.819
999.100,34.817
999.200,34.804
999.300,34.782
999.400,34.751
999.500,34.711
999.600,34.665
999.700,34.611
999.800,34.552
999.900,34.488
1000.000,34.422
1000.100,34.356
1000.200,34.293
1000.300,34.234
1000.400,34.183
1000.500,34.141
1000.600,34.111
1000.700,34.093
1000.800,34.085
1000.900,34.085
1001.000,34.090
1001.100,34.099
1001.200,34.110
1001.300,34.120
1001.400,34.128
1001.500,34.133
1001.600,34.135
1001.700,34.136
1001.800,34.134
1001.900,34.132
1002.000,34.129
1002.100,34.126
1002.200,34.124
1002.300,34.123
1002.400,34.123
1002.500,34.123
1002.600,34.124
1002.700,34.124
1002.800,34.125
1002.900,34.125
1003.000,34.125
1003.100,34.124
1003.200,34.122
1003.300,34.121
1003.400,34.120
1003.500,34.120
1003.600,34.121
1003.700,34.123
1003.800,34.126
1003.900,34.131
1004.000,34.137
1004.100,34.141
1004.200,34.145
1004.300,34.145
1004.400,34.142
1004.500,34.134
1004.600,34.120
1004.700,34.102
1004.800,34.082
1004.900,34.064
1005.000,34.052
1005.100,34.049
1005.200,34.061
1005.300,34.089
1005.400,34.139
1005.500,34.211
1005.600,34.299
1005.700,34.397
1005.800,34.499
1005.900,34.599
1006.000,34.690
1006.100,34.768
1006.200,34.824
1006.300,34.857
1006.400,34.871
1006.500,34.870
1006.600,34.858
1006.700,34.843
1006.800,34.827
1006.900,34.816
1007.000,34.816
1007.100,34.829
1007.200,34.852
1007.300,34.883
1007.400,34.919
1007.500,34.956
1007.600,34.992
1007.700,35.023
1007.800,35.047
1007.900,35.062
1008.000,35.069
1008.100,35.069
1008.200,35.065
1008.300,35.059
1008.400,35.052
1008.500,35.047
1008.600,35.045
1008.700,35.048
1008.800,35.054
1008.900,35.061
1009.000,35.067
1009.100,35.071
1009.200,35.069
1009.300,35.061
1009.400,35.045
1009.500,35.019
1009.600,34.985
1009.700,34.947
1009.800,34.909
1009.900,34.874
1010.000,34.844
1010.100,34.823
1010.200,34.815
1010.300,34.822
1010.400,34.841
1010.500,34.870
1010.600,34.905
1010.700,34.943
1010.800,34.981
1010.900,35.016
1011.000,35.044
1011.100,35.063
1011.200,35.073
1011.300,35.077
1011.400,35.075
1011.500,35.070
1011.600,35.062
1011.700,35.053
1011.800,35.046
1011.900,35.041
1012.000,35.038
1012.100,35.037
1012.200,35.037
1012.300,35.039
1012.400,35.041
1012.500,35.043
1012.600,35.045
1012.700,35.046
1012.800,35.047
1012.900,35.047
1013.000,35.047
1013.100,35.047
1013.200,35.046
1013.300,35.046
1013.400,35.045
1013.500,35.045
1013.600,35.046
1013.700,35.046
1013.800,35.046
1013.900,35.047
1014.000,35.047
1014.100,35.046
1014.200,35.046
1014.300,35.044
1014.400,35.043
1014.500,35.041
1014.600,35.040
1014.700,35.039
1014.800,35.039
1014.900,35.041
1015.000,35.044
1015.100,35.049
1015.200,35.055
1015.300,35.062
1015.400,35.067
1015.500,35.069
1015.600,35.068
1015.700,35.063
1015.800,35.051
1015.900,35.032
1016.000,35.004
1016.100,34.968
1016.200,34.922
1016.300,34.865
1016.400,34.797
1016.500,34.717
1016.600,34.624
1016.700,34.517
1016.800,34.399
1016.900,34.274
1017.000,34.146
1017.100,34.020
1017.200,33.901
1017.300,33.792
1017.400,33.699
1017.500,33.624
1017.600,33.569
1017.700,33.530
1017.800,33.503
1017.900,33.484
1018.000,33.470
1018.100,33.458
1018.200,33.443
1018.300,33.423
1018.400,33.397
1018.500,33.366
1018.600,33.332
1018.700,33.298
1018.800,33.266
1018.900,33.237
1019.000,33.214
1019.100,33.198
1019.200,33.189
1019.300,33.187
1019.400,33.189
1019.500,33.193
1019.600,33.198
1019.700,33.203
1019.800,33.205
1019.900,33.203
1020.000,33.197
1020.100,33.190
1020.200,33.182
1020.300,33.176
1020.400,33.175
1020.500,33.179
1020.600,33.192
1020.700,33.215
1020.800,33.248
1020.900,33.287
1021.000,33.329
1021.100,33.368
1021.200,33.402
1021.300,33.426
1021.400,33.437
1021.500,33.430
1021.600,33.406
1021.700,33.370
1021.800,33.326
1021.900,33.282
1022.000,33.243
1022.100,33.214
1022.200,33.201
1022.300,33.210
1022.400,33.242
1022.500,33.292
1022.600,33.356
1022.700,33.426
1022.800,33.499
1022.900,33.569
1023.000,33.629
1023.100,33.676
1023.200,33.705
1023.300,33.720
1023.400,33.723
1023.500,33.717
1023.600,33.705
1023.700,33.690
1023.800,33.675
1023.900,33.662
1024.000,33.654
1024.100,33.650
1024.200,33.649
1024.300,33.651
1024.400,33.654
1024.500,33.658
1024.600,33.662
1024.700,33.665
1024.800,33.667
1024.900,33.668
1025.000,33.669
1025.100,33.668
1025.200,33.667
1025.300,33.666
1025.400,33.665
1025.500,33.665
1025.600,33.665
1025.700,33.665
1025.800,33.665
1025.900,33.666
1026.000,33.666
1026.100,33.666
1026.200,33.666
1026.300,33.665
1026.400,33.663
1026.500,33.661
1026.600,33.659
1026.700,33.657
1026.800,33.657
1026.900,33.657
1027.000,33.660
1027.100,33.665
1027.200,33.672
1027.300,33.681
1027.400,33.689
1027.500,33.694
1027.600,33.696
1027.700,33.693
1027.800,33.683
1027.900,33.665
1028.000,33.637
1028.100,33.603
1028.200,33.565
1028.300,33.527
1028.400,33.492
1028.500,33.463
1028.600,33.443
1028.700,33.435
1028.800,33.442
1028.900,33.461
1029.000,33.490
1029.100,33.525
1029.200,33.563
1029.300,33.600
1029.400,33.635
1029.500,33.663
1029.600,33.682
1029.700,33.692
1029.800,33.696
1029.900,33.694
1030.000,33.688
1030.100,33.681
1030.200,33.673
1030.300,33.666
1030.400,33.661
1030.500,33.659
1030.600,33.658
1030.700,33.659
1030.800,33.661
1030.900,33.662
1031.000,33.664
1031.100,33.665
1031.200,33.664
1031.300,33.663
1031.400,33.661
1031.500,33.659
1031.600,33.658
1031.700,33.658
1031.800,33.660
1031.900,33.664
1032.000,33.670
1032.100,33.679
1032.200,33.687
1032.300,33.694
1032.400,33.697
1032.500,33.695
1032.600,33.687
1032.700,33.671
1032.800,33.645
1032.900,33.611
1033.000,33.572
1033.100,33.533
1033.200,33.496
1033.300,33.465
1033.400,33.443
1033.500,33.434
1033.600,33.441
1033.700,33.464
1033.800,33.502
1033.900,33.553
1034.000,33.616
1034.100,33.689
1034.200,33.772
1034.300,33.862
1034.400,33.958
1034.500,34.058
1034.600,34.159
1034.700,34.257
1034.800,34.350
1034.900,34.435
1035.000,34.508
1035.100,34.567
1035.200,34.608
1035.300,34.633
1035.400,34.644
1035.500,34.643
1035.600,34.635
1035.700,34.622
1035.800,34.606
1035.900,34.591
1036.000,34.579
1036.100,34.572
1036.200,34.569
1036.300,34.568
1036.400,34.570
1036.500,34.574
1036.600,34.578
1036.700,34.583
1036.800,34.587
1036.900,34.590
1037.000,34.593
1037.100,34.594
1037.200,34.594
1037.300,34.593
1037.400,34.591
1037.500,34.587
1037.600,34.583
1037.700,34.577
1037.800,34.572
1037.900,34.568
1038.000,34.565
1038.100,34.565
1038.200,34.569
1038.300,34.578
1038.400,34.592
1038.500,34.612
1038.600,34.636
1038.700,34.664
1038.800,34.695
1038.900,34.728
1039.000,34.761
1039.100,34.795
1039.200,34.828
1039.300,34.859
1039.400,34.889
1039.500,34.918
1039.600,34.946
1039.700,34.973
1039.800,35.001
1039.900,35.028
1040.000,35.055
1040.100,35.082
1040.200,35.109
1040.300,35.137
1040.400,35.166
1040.500,35.194
1040.600,35.224
1040.700,35.254
1040.800,35.285
1040.900,35.316
1041.000,35.348
1041.100,35.379
1041.200,35.409
1041.300,35.438
1041.400,35.465
1041.500,35.489
1041.600,35.511
1041.700,35.529
1041.800,35.542
1041.900,35.551
1042.000,35.555
1042.100,35.552
1042.200,35.542
1042.300,35.525
1042.400,35.499
1042.500,35.466
1042.600,35.428
1042.700,35.388
1042.800,35.350
1042.900,35.316
1043.000,35.291
1043.100,35.276
1043.200,35.277
1043.300,35.292
1043.400,35.320
1043.500,35.356
1043.600,35.396
1043.700,35.435
1043.800,35.469
1043.900,35.494
1044.000,35.506
1044.100,35.502
1044.200,35.485
1044.300,35.457
1044.400,35.422
1044.500,35.383
1044.600,35.343
1044.700,35.305
1044.800,35.273
1044.900,35.249
1045.000,35.232
1045.100,35.223
1045.200,35.221
1045.300,35.226
1045.400,35.237
1045.500,35.254
1045.600,35.276
1045.700,35.303
1045.800,35.334
1045.900,35.366
1046.000,35.399
1046.100,35.431
1046.200,35.460
1046.300,35.486
1046.400,35.505
1046.500,35.518
1046.600,35.526
1046.700,35.528
1046.800,35.526
1046.900,35.522
1047.000,35.517
1047.100,35.511
1047.200,35.506
1047.300,35.502
1047.400,35.500
1047.500,35.499
1047.600,35.500
1047.700,35.501
1047.800,35.502
1047.900,35.504
1048.000,35.505
1048.100,35.506
1048.200,35.507
1048.300,35.507
1048.400,35.507
1048.500,35.507
1048.600,35.506
1048.700,35.506
1048.800,35.505
1048.900,35.505
1049.000,35.505
1049.100,35.505
1049.200,35.505
1049.300,35.505
1049.400,35.505
1049.500,35.505
1049.600,35.505
1049.700,35.505
1049.800,35.506
1049.900,35.506
1050.000,35.506
1050.100,35.506
1050.200,35.505
1050.300,35.505
1050.400,35.505
1050.500,35.505
1050.600,35.505
1050.700,35.505
1050.800,35.505
1050.900,35.505
1051.000,35.505
1051.100,35.505
1051.200,35.505
1051.300,35.505
1051.400,35.505
1051.500,35.505
1051.600,35.505
1051.700,35.505
1051.800,35.505
1051.900,35.505
1052.000,35.505
1052.100,35.505
1052.200,35.505
1052.300,35.505
1052.400,35.505
1052.500,35.505
1052.600,35.505
1052.700,35.505
1052.800,35.505
1052.900,35.505
1053.000,35.505
1053.100,35.505
1053.200,35.505
1053.300,35.505
1053.400,35.505
1053.500,35.505
1053.600,35.505
1053.700,35.505
1053.800,35.505
1053.900,35.506
1054.000,35.506
1054.100,35.506
1054.200,35.506
1054.300,35.506
1054.400,35.505
1054.500,35.505
1054.600,35.505
1054.700,35.505
1054.800,35.505
1054.900,35.505
1055.000,35.505
1055.100,35.505
1055.200,35.505
1055.300,35.506
1055.400,35.506
1055.500,35.507
1055.600,35.507
1055.700,35.508
1055.800,35.508
1055.900,35.507
1056.000,35.506
1056.100,35.505
1056.200,35.502
1056.300,35.500
1056.400,35.498
1056.500,35.497
1056.600,35.497
1056.700,35.498
1056.800,35.502
1056.900,35.508
1057.000,35.517
1057.100,35.525
1057.200,35.533
1057.300,35.538
1057.400,35.538
1057.500,35.532
1057.600,35.519
1057.700,35.496
1057.800,35.464
1057.900,35.426
1058.000,35.387
1058.100,35.349
1058.200,35.315
1058.300,35.290
1058.400,35.276
1058.500,35.278
1058.600,35.295
1058.700,35.324
1058.800,35.361
1058.900,35.401
1059.000,35.439
1059.100,35.473
1059.200,35.497
1059.300,35.507
1059.400,35.501
1059.500,35.482
1059.600,35.453
1059.700,35.417
1059.800,35.378
1059.900,35.338
1060.000,35.300
1060.100,35.268
1060.200,35.244
1060.300,35.227
1060.400,35.218
1060.500,35.216
1060.600,35.222
1060.700,35.234
1060.800,35.254
1060.900,35.281
1061.000,35.314
1061.100,35.351
1061.200,35.389
1061.300,35.426
1061.400,35.458
1061.500,35.484
1061.600,35.501
1061.700,35.505
1061.800,35.497
1061.900,35.477
1062.000,35.449
1062.100,35.415
1062.200,35.378
1062.300,35.340
1062.400,35.304
1062.500,35.272
1062.600,35.247
1062.700,35.229
1062.800,35.219
1062.900,35.215
1063.000,35.219
1063.100,35.231
1063.200,35.250
1063.300,35.277
1063.400,35.312
1063.500,35.351
1063.600,35.392
1063.700,35.431
1063.800,35.465
1063.900,35.491
1064.000,35.505
1064.100,35.505
1064.200,35.489
1064.300,35.459
1064.400,35.421
1064.500,35.380
1064.600,35.340
1064.700,35.306
1064.800,35.283
1064.900,35.275
1065.000,35.286
1065.100,35.313
1065.200,35.349
1065.300,35.391
1065.400,35.432
1065.500,35.469
1065.600,35.495
1065.700,35.505
1065.800,35.497
1065.900,35.472
1066.000,35.437
1066.100,35.396
1066.200,35.354
1066.300,35.316
1066.400,35.289
1066.500,35.276
1066.600,35.281
1066.700,35.303
1066.800,35.337
1066.900,35.377
1067.000,35.418
1067.100,35.457
1067.200,35.487
1067.300,35.504
1067.400,35.505
1067.500,35.490
1067.600,35.463
1067.700,35.428
1067.800,35.389
1067.900,35.349
1068.000,35.311
1068.100,35.280
1068.200,35.259
1068.300,35.247
1068.400,35.243
1068.500,35.244
1068.600,35.250
1068.700,35.258
1068.800,35.267
1068.900,35.274
1069.000,35.278
1069.100,35.280
1069.200,35.280
1069.300,35.278
1069.400,35.276
1069.500,35.274
1069.600,35.273
1069.700,35.275
1069.800,35.278
1069.900,35.284
1070.000,35.290
1070.100,35.295
1070.200,35.298
1070.300,35.297
1070.400,35.292
1070.500,35.281
1070.600,35.262
1070.700,35.236
1070.800,35.206
1070.900,35.173
1071.000,35.140
1071.100,35.107
1071.200,35.077
1071.300,35.053
1071.400,35.035
1071.500,35.024
1071.600,35.020
1071.700,35.019
1071.800,35.023
1071.900,35.028
1072.000,35.035
1072.100,35.043
1072.200,35.049
1072.300,35.053
1072.400,35.056
1072.500,35.058
1072.600,35.058
1072.700,35.056
1072.800,35.053
1072.900,35.048
1073.000,35.042
1073.100,35.035
1073.200,35.028
1073.300,35.022
1073.400,35.019
1073.500,35.020
1073.600,35.025
1073.700,35.037
1073.800,35.055
1073.900,35.081
1074.000,35.111
1074.100,35.144
1074.200,35.178
1074.300,35.211
1074.400,35.241
1074.500,35.265
1074.600,35.282
1074.700,35.293
1074.800,35.302
1074.900,35.312
1075.000,35.329
1075.100,35.356
1075.200,35.398
1075.300,35.459
1075.400,35.542
1075.500,35.648
1075.600,35.769
1075.700,35.900
1075.800,36.033
1075.900,36.161
1076.000,36.278
1076.100,36.376
1076.200,36.449
1076.300,36.494
1076.400,36.516
1076.500,36.519
1076.600,36.509
1076.700,36.489
1076.800,36.464
1076.900,36.440
1077.000,36.420
1077.100,36.408
1077.200,36.402
1077.300,36.401
1077.400,36.404
1077.500,36.409
1077.600,36.415
1077.700,36.422
1077.800,36.427
1077.900,36.430
1078.000,36.431
1078.100,36.432
1078.200,36.431
1078.300,36.429
1078.400,36.428
1078.500,36.426
1078.600,36.426
1078.700,36.426
1078.800,36.426
1078.900,36.427
1079.000,36.428
1079.100,36.429
1079.200,36.428
1079.300,36.427
1079.400,36.425
1079.500,36.422
1079.600,36.418
1079.700,36.414
1079.800,36.411
1079.900,36.411
1080.000,36.412
1080.100,36.418
1080.200,36.427
1080.300,36.441
1080.400,36.456
1080.500,36.471
1080.600,36.481
1080.700,36.484
1080.800,36.477
1080.900,36.457
1081.000,36.422
1081.100,36.370
1081.200,36.305
1081.300,36.234
1081.400,36.161
1081.500,36.092
1081.600,36.033
1081.700,35.989
1081.800,35.965
1081.900,35.965
1082.000,35.984
1082.100,36.017
1082.200,36.059
1082.300,36.103
1082.400,36.144
1082.500,36.177
1082.600,36.196
1082.700,36.196
1082.800,36.180
1082.900,36.153
1083.000,36.117
1083.100,36.076
1083.200,36.035
1083.300,35.997
1083.400,35.967
1083.500,35.946
1083.600,35.934
1083.700,35.931
1083.800,35.933
1083.900,35.939
1084.000,35.948
1084.100,35.957
1084.200,35.965
1084.300,35.971
1084.400,35.974
1084.500,35.974
1084.600,35.974
1084.700,35.972
1084.800,35.970
1084.900,35.968
1085.000,35.966
1085.100,35.965
1085.200,35.964
1085.300,35.965
1085.400,35.965
1085.500,35.966
1085.600,35.966
1085.700,35.966
1085.800,35.966
1085.900,35.964
1086.000,35.962
1086.100,35.960
1086.200,35.959
1086.300,35.958
1086.400,35.958
1086.500,35.960
1086.600,35.964
1086.700,35.971
1086.800,35.979
1086.900,35.987
1087.000,35.994
1087.100,35.997
1087.200,35.995
1087.300,35.987
1087.400,35.971
1087.500,35.946
1087.600,35.913
1087.700,35.876
1087.800,35.838
1087.900,35.802
1088.000,35.771
1088.100,35.748
1088.200,35.736
1088.300,35.739
1088.400,35.755
1088.500,35.782
1088.600,35.815
1088.700,35.853
1088.800,35.891
1088.900,35.927
1089.000,35.957
1089.100,35.979
1089.200,35.992
1089.300,35.998
1089.400,35.997
1089.500,35.993
1089.600,35.986
1089.700,35.977
1089.800,35.969
1089.900,35.962
1090.000,35.957
1090.100,35.954
1090.200,35.952
1090.300,35.953
1090.400,35.955
1090.500,35.958
1090.600,35.963
1090.700,35.969
1090.800,35.975
1090.900,35.981
1091.000,35.986
1091.100,35.988
1091.200,35.987
1091.300,35.982
1091.400,35.972
1091.500,35.956
1091.600,35.935
1091.700,35.908
1091.800,35.879
1091.900,35.847
1092.000,35.814
1092.100,35.782
1092.200,35.751
1092.300,35.722
1092.400,35.698
1092.500,35.680
1092.600,35.667
1092.700,35.663
1092.800,35.669
1092.900,35.685
1093.000,35.714
1093.100,35.755
1093.200,35.809
1093.300,35.872
1093.400,35.939
1093.500,36.007
1093.600,36.072
1093.700,36.129
1093.800,36.175
1093.900,36.206
1094.000,36.221
1094.100,36.223
1094.200,36.218
1094.300,36.208
1094.400,36.197
1094.500,36.190
1094.600,36.190
1094.700,36.201
1094.800,36.224
1094.900,36.256
1095.000,36.294
1095.100,36.332
1095.200,36.368
1095.300,36.399
1095.400,36.419
1095.500,36.426
1095.600,36.419
1095.700,36.399
1095.800,36.370
1095.900,36.335
1096.000,36.296
1096.100,36.257
1096.200,36.220
1096.300,36.188
1096.400,36.164
1096.500,36.147
1096.600,36.138
1096.700,36.136
1096.800,36.141
1096.900,36.154
1097.000,36.175
1097.100,36.202
1097.200,36.236
1097.300,36.274
1097.400,36.313
1097.500,36.350
1097.600,36.383
1097.700,36.408
1097.800,36.423
1097.900,36.425
1098.000,36.413
1098.100,36.389
1098.200,36.357
1098.300,36.320
1098.400,36.282
1098.500,36.246
1098.600,36.215
1098.700,36.194
1098.800,36.183
1098.900,36.180
1099.000,36.184
1099.100,36.191
1099.200,36.198
1099.300,36.203
1099.400,36.203
1099.500,36.195
1099.600,36.177
1099.700,36.151
1099.800,36.120
1099.900,36.086
1100.000,36.051
1100.100,36.018
1100.200,35.988
1100.300,35.965
1100.400,35.950
1100.500,35.941
1100.600,35.939
1100.700,35.941
1100.800,35.946
1100.900,35.953
1101.000,35.960
1101.100,35.966
1101.200,35.969
1101.300,35.971
1101.400,35.971
1101.500,35.970
1101.600,35.968
1101.700,35.967
1101.800,35.966
1101.900,35.966
1102.000,35.967
1102.100,35.969
1102.200,35.971
1102.300,35.973
1102.400,35.974
1102.500,35.974
1102.600,35.971
1102.700,35.966
1102.800,35.958
1102.900,35.948
1103.000,35.938
1103.100,35.931
1103.200,35.928
1103.300,35.930
1103.400,35.941
1103.500,35.962
1103.600,35.994
1103.700,36.034
1103.800,36.077
1103.900,36.121
1104.000,36.159
1104.100,36.187
1104.200,36.202
1104.300,36.199
1104.400,36.173
1104.500,36.131
1104.600,36.079
1104.700,36.026
1104.800,35.979
1104.900,35.947
1105.000,35.936
1105.100,35.956
1105.200,36.012
1105.300,36.102
1105.400,36.216
1105.500,36.347
1105.600,36.485
1105.700,36.622
1105.800,36.750
1105.900,36.860
1106.000,36.945
1106.100,37.004
1106.200,37.043
1106.300,37.067
1106.400,37.081
1106.500,37.089
1106.600,37.097
1106.700,37.110
1106.800,37.132
1106.900,37.163
1107.000,37.199
1107.100,37.237
1107.200,37.275
1107.300,37.307
1107.400,37.332
1107.500,37.345
1107.600,37.343
1107.700,37.328
1107.800,37.302
1107.900,37.269
1108.000,37.232
1108.100,37.193
1108.200,37.157
1108.300,37.126
1108.400,37.104
1108.500,37.090
1108.600,37.084
1108.700,37.084
1108.800,37.089
1108.900,37.096
1109.000,37.105
1109.100,37.113
1109.200,37.119
1109.300,37.123
1109.400,37.125
1109.500,37.126
1109.600,37.125
1109.700,37.123
1109.800,37.120
1109.900,37.117
1110.000,37.114
1110.100,37.112
1110.200,37.110
1110.300,37.108
1110.400,37.107
1110.500,37.108
1110.600,37.110
1110.700,37.113
1110.800,37.119
1110.900,37.125
1111.000,37.132
1111.100,37.137
1111.200,37.141
1111.300,37.141
1111.400,37.136
1111.500,37.125
1111.600,37.108
1111.700,37.083
1111.800,37.054
1111.900,37.021
1112.000,36.987
1112.100,36.954
1112.200,36.924
1112.300,36.899
1112.400,36.880
1112.500,36.868
1112.600,36.863
1112.700,36.862
1112.800,36.865
1112.900,36.870
1113.000,36.876
1113.100,36.883
1113.200,36.887
1113.300,36.890
1113.400,36.891
1113.500,36.890
1113.600,36.889
1113.700,36.888
1113.800,36.886
1113.900,36.886
1114.000,36.886
1114.100,36.888
1114.200,36.890
1114.300,36.892
1114.400,36.894
1114.500,36.895
1114.600,36.894
1114.700,36.890
1114.800,36.884
1114.900,36.875
1115.000,36.865
1115.100,36.856
1115.200,36.850
1115.300,36.848
1115.400,36.854
1115.500,36.867
1115.600,36.892
1115.700,36.926
1115.800,36.968
1115.900,37.012
1116.000,37.054
1116.100,37.089
1116.200,37.114
1116.300,37.123
1116.400,37.113
1116.500,37.082
1116.600,37.036
1116.700,36.984
1116.800,36.933
1116.900,36.890
1117.000,36.864
1117.100,36.862
1117.200,36.891
1117.300,36.956
1117.400,37.051
1117.500,37.168
1117.600,37.299
1117.700,37.437
1117.800,37.574
1117.900,37.702
1118.000,37.813
1118.100,37.901
1118.200,37.968
1118.300,38.016
1118.400,38.046
1118.500,38.060
1118.600,38.062
1118.700,38.053
1118.800,38.036
1118.900,38.012
1119.000,37.983
1119.100,37.951
1119.200,37.917
1119.300,37.885
1119.400,37.854
1119.500,37.827
1119.600,37.807
1119.700,37.793
1119.800,37.785
1119.900,37.783
1120.000,37.784
1120.100,37.788
1120.200,37.794
1120.300,37.800
1120.400,37.806
1120.500,37.809
1120.600,37.811
1120.700,37.812
1120.800,37.811
1120.900,37.810
1121.000,37.808
1121.100,37.807
1121.200,37.806
1121.300,37.806
1121.400,37.807
1121.500,37.808
1121.600,37.809
1121.700,37.810
1121.800,37.810
1121.900,37.809
1122.000,37.807
1122.100,37.803
1122.200,37.798
1122.300,37.794
1122.400,37.790
1122.500,37.788
1122.600,37.789
1122.700,37.794
1122.800,37.804
1122.900,37.818
1123.000,37.839
1123.100,37.863
1123.200,37.891
1123.300,37.923
1123.400,37.956
1123.500,37.991
1123.600,38.027
1123.700,38.064
1123.800,38.099
1123.900,38.134
1124.000,38.166
1124.100,38.196
1124.200,38.222
1124.300,38.245
1124.400,38.262
1124.500,38.274
1124.600,38.282
1124.700,38.285
1124.800,38.284
1124.900,38.282
1125.000,38.277
1125.100,38.272
1125.200,38.268
1125.300,38.264
1125.400,38.262
1125.500,38.260
1125.600,38.260
1125.700,38.261
1125.800,38.262
1125.900,38.263
1126.000,38.265
1126.100,38.268
1126.200,38.270
1126.300,38.272
1126.400,38.273
1126.500,38.274
1126.600,38.274
1126.700,38.272
1126.800,38.268
1126.900,38.263
1127.000,38.256
1127.100,38.250
1127.200,38.244
1127.300,38.241
1127.400,38.242
1127.500,38.247
1127.600,38.259
1127.700,38.277
1127.800,38.302
1127.900,38.333
1128.000,38.365
1128.100,38.399
1128.200,38.432
1128.300,38.462
1128.400,38.486
1128.500,38.504
1128.600,38.513
1128.700,38.512
1128.800,38.500
1128.900,38.476
1129.000,38.437
1129.100,38.383
1129.200,38.313
1129.300,38.224
1129.400,38.120
1129.500,38.003
1129.600,37.879
1129.700,37.752
1129.800,37.627
1129.900,37.509
1130.000,37.402
1130.100,37.311
1130.200,37.238
1130.300,37.182
1130.400,37.141
1130.500,37.115
1130.600,37.101
1130.700,37.098
1130.800,37.106
1130.900,37.123
1131.000,37.147
1131.100,37.176
1131.200,37.208
1131.300,37.242
1131.400,37.275
1131.500,37.306
1131.600,37.332
1131.700,37.351
1131.800,37.364
1131.900,37.370
1132.000,37.371
1132.100,37.368
1132.200,37.363
1132.300,37.356
1132.400,37.350
1132.500,37.345
1132.600,37.342
1132.700,37.340
1132.800,37.340
1132.900,37.341
1133.000,37.343
1133.100,37.344
1133.200,37.345
1133.300,37.346
1133.400,37.346
1133.500,37.345
1133.600,37.344
1133.700,37.343
1133.800,37.342
1133.900,37.343
1134.000,37.344
1134.100,37.347
1134.200,37.351
1134.300,37.355
1134.400,37.360
1134.500,37.363
1134.600,37.364
1134.700,37.362
1134.800,37.355
1134.900,37.344
1135.000,37.327
1135.100,37.306
1135.200,37.280
1135.300,37.251
1135.400,37.218
1135.500,37.184
1135.600,37.149
1135.700,37.112
1135.800,37.076
1135.900,37.041
1136.000,37.007
1136.100,36.975
1136.200,36.947
1136.300,36.922
1136.400,36.901
1136.500,36.885
1136.600,36.875
1136.700,36.869
1136.800,36.868
1136.900,36.869
1137.000,36.872
1137.100,36.877
1137.200,36.882
1137.300,36.886
1137.400,36.889
1137.500,36.890
1137.600,36.891
1137.700,36.890
1137.800,36.889
1137.900,36.888
1138.000,36.887
1138.100,36.886
1138.200,36.885
1138.300,36.885
1138.400,36.885
1138.500,36.885
1138.600,36.886
1138.700,36.886
1138.800,36.886
1138.900,36.886
1139.000,36.885
1139.100,36.885
1139.200,36.884
1139.300,36.883
1139.400,36.883
1139.500,36.883
1139.600,36.884
1139.700,36.886
1139.800,36.888
1139.900,36.891
1140.000,36.894
1140.100,36.896
1140.200,36.897
1140.300,36.896
1140.400,36.893
1140.500,36.887
1140.600,36.878
1140.700,36.867
1140.800,36.857
1140.900,36.849
1141.000,36.845
1141.100,36.847
1141.200,36.858
1141.300,36.880
1141.400,36.913
1141.500,36.958
1141.600,37.012
1141.700,37.072
1141.800,37.136
1141.900,37.202
1142.000,37.268
1142.100,37.331
1142.200,37.388
1142.300,37.440
1142.400,37.484
1142.500,37.521
1142.600,37.550
1142.700,37.569
1142.800,37.579
1142.900,37.578
1143.000,37.567
1143.100,37.545
1143.200,37.517
1143.300,37.484
1143.400,37.448
1143.500,37.413
1143.600,37.381
1143.700,37.354
1143.800,37.334
1143.900,37.322
1144.000,37.317
1144.100,37.317
1144.200,37.321
1144.300,37.327
1144.400,37.335
1144.500,37.343
1144.600,37.350
1144.700,37.355
1144.800,37.359
1144.900,37.360
1145.000,37.360
1145.100,37.358
1145.200,37.355
1145.300,37.349
1145.400,37.342
1145.500,37.333
1145.600,37.325
1145.700,37.318
1145.800,37.315
1145.900,37.316
1146.000,37.323
1146.100,37.336
1146.200,37.359
1146.300,37.389
1146.400,37.424
1146.500,37.461
1146.600,37.497
1146.700,37.529
1146.800,37.555
1146.900,37.572
1147.000,37.577
1147.100,37.569
1147.200,37.550
1147.300,37.523
